index,image_path,caption_id,caption_text,Title,Author / Creator,Edition,Description,Notes,Subjects,Form / genre,Culture,Identifier,Related work,Related information,Associated name,Use restrictions,Copyright,Repository,Includes layers,Collection,Creation Date,HOLLIS number,Permalink,Source,Image ID,Permalink.1,url,artist_name,artist_wikidata_uri,related_work,title,redirect_url,artist_info,print_info,description,topic
49,images/3910487.jpg,568657c2-2a30-4010-9af9-79f6a9d25e25,an image of a man on a ball [SEP],[Christ and the Pharisees with the Tribute Money. Mt. 22],"Galle I, Cornelis, 1576-1650 [engraver];Titian, 1488-1576, Italian [artist]",,"Depicts a scene from the New Testament, Mathew 22, referring to the statement by Jesus, ""Render therefore unto Caesar the things which are Caesar's; and unto God the things that are God's."" Jesus points upwards as he is shown a coin by another man.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>24 x 18.8 cm., image",,Biblical events ; Jesus Christ ; archways ; coins ; emperors ; taxes,engravings,,Coin and Conscience catalog 31,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CC n4 x",,,early 17th century,olvwork308287,"<a href=""http://id.lib.harvard.edu/via/olvwork308287/catalog"">http://id.lib.harvard.edu/via/olvwork308287/catalog</a>",HVD - Images,4083355,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308287&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836662?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Goez, Joseph Franz von', 'Brichet, Robert']","['http://www.wikidata.org/entity/Q55467951', 'http://www.wikidata.org/entity/Q6283227']",51,Le Financier,https://iiif.lib.harvard.edu/manifests/view/ids:3910525,"Etching and engraving by Robert Brichet, after Joseph Franz von Goez (1754–1815). Augsburg, [1784].",22.3 x 15.7 cmCA g2 x,Plate five from Exercises d'Imagination . . . (see 50). Depiction of a corpulent man demanding payment for a bill.,Speculation and Credit
50,images/3910491.jpg,e395fba0-0a7e-47cb-81f0-63eac20e284e,an image of a group of people in a room [SEP],Le Riche du Jour ou le Préteur sur Gages.,"Julien, Joseph Laurent, -1805 [engraver]",,"An old woman pawns her jewels to a sinister-looking pawnbroker, whose sign reads: ""Je prête Madame, à mes concitoyens à deux cent pour cent d'intérèts."";<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Materials/Techniques: </i>hand coloring;<i>Dimensions: </i>32.5 x 37 cm.","General: Publisher credit: Paris, chez l'auteur; et shez Depeuille, late 18th century.",pawnshops ; jewels ; elderly ; canes ; money ; coins,engravings,,Coin and Conscience catalog 21,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CA f18 xxx",,,late 18th century,olvwork308274,"<a href=""http://id.lib.harvard.edu/via/olvwork308274/catalog"">http://id.lib.harvard.edu/via/olvwork308274/catalog</a>",HVD - Images,4089331,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308274&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836663?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,52,A Lucky and Unlucky Speculator,https://iiif.lib.harvard.edu/manifests/view/ids:3910527,"Etching and engraving (part stipple) by unidentified artist; ""Rentier fecit."" Paris, Chez les Marchands des nouveautés, [late 18th century].",26.5 x 32.5 cmCE f11 xxx,"Below image: ""Hélas! de vous à moi tel est la différence!!! C'est incroyable. . .""",Speculation and Credit
51,images/3910485.jpg,1017819d-5eed-4854-aac7-3b700b0b2cd4,an image of a man and woman sitting in a room [SEP],Le Speculateur.,"Brichet, Francois-R. F., printmaker, 18th cen., French [etcher];Goez, Joseph Franz von, 1754-1815, German [artist]",,"Plate twenty-eight from Exercises d'Imagination de Différents Caractères et Formes Humaines . . . Augsburg, 1784-85, of which plates one to eighty-four were engraved by Brichet, and plates eighty-five to one hundred by Goez. A once well-dressed man is reduced to rags by bad speculation. An owl is tethered to his waistcoat. A small circular building is in the background.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>etching (printing process);<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>23.5 x 16.2 cm., plate mark",,wealth ; poverty ; clothing and dress ; money ; owls,etchings;engravings,,Coin and Conscience catalog 50,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CE f1 x",,,1784,olvwork308310,"<a href=""http://id.lib.harvard.edu/via/olvwork308310/catalog"">http://id.lib.harvard.edu/via/olvwork308310/catalog</a>",HVD - Images,4082922,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308310&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836664?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Bettanier', 'Régnier', 'Linder, Philippe Jacques']","['http://www.wikidata.org/entity/Q62101888', 'http://www.wikidata.org/entity/Q21464861', 'http://www.wikidata.org/entity/Q15407088']",53,La Hausse. In Luck. En Alza,https://iiif.lib.harvard.edu/manifests/view/ids:3910529,"Hand-colored lithograph by Régnier and Bettanier, after Philippe Jacques Linder. Paris, Dusacq & Cie., [last half of 19th century].",29.8 x 22 cmCD f1 xxx,Pictured is an elegantly dressed woman riding in a coach with her footman.,Speculation and Credit
52,images/3910533.jpg,3263d349-9299-49d5-9187-e564a1452a09,an image of a woman sitting at a table [SEP],[Allegory on the Death of Credit],,,"A funeral procession carries a coffin toward a grave, in front of which are a man and woman weeping. Translation of the German caption below image: Great mourning and sorrow, grief and lamentation, The best helper is now laid to rest. Who do you think it is? Monsieur Credit is dead, He who so often rescued you and me from distress. Print by unknown artist.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>27.5 x 18 cm., plate mark",,poetry ; funeral processions ; mourning ; funeral rites and ceremonies ; satire (artistic device),engravings,,Coin and Conscience catalog 55,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CD g1 x",,,Early 18th century,olvwork308316,"<a href=""http://id.lib.harvard.edu/via/olvwork308316/catalog"">http://id.lib.harvard.edu/via/olvwork308316/catalog</a>",HVD - Images,4084082,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308316&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836666?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,55,Allegory on the Death of Credit,https://iiif.lib.harvard.edu/manifests/view/ids:3910533,Engraving by unknown artist. [Germany? Early 18th century].,27.5 x 18 cmCD g1 x,"A funeral procession carries a coffin toward a grave, in front of which are a man and woman weeping. Translation of the German caption below image:
Great mourning and sorrow, grief and lamentation,
The best helper is now laid to rest.
Who do you think it is? Monsieur Credit is dead,
He who so often rescued you and me from distress.",Speculation and Credit
53,images/3910527.jpg,402bce0c-d7ff-4cf4-95a1-1760c88a1f1a,an image of a man with long hair [SEP],Karl Fugger.,"Kilian, Wolfgang, engraver, German [engraver]",,"A member of the powerful German family of merchant princes descended from Hans Fugger, a fourteenth century weaver. The Fugger dynasty acquired its fortune through trade and banking, becoming the wealthiest family in Europe in the sixteenth century. Its decline paralleled that of the Hapsburg monarchy, whose wars they financed.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>15 x 11 cm., plate mark",,portraits ; lace ; collars ; embroidery ; clothing and dress ; wealth ; swords,engravings,,Coin and Conscience catalog 60,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School F g2",,,ca. 1620,olvwork308322,"<a href=""http://id.lib.harvard.edu/via/olvwork308322/catalog"">http://id.lib.harvard.edu/via/olvwork308322/catalog</a>",HVD - Images,4087293,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308322&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836667?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,56,Crédit est Mort,https://iiif.lib.harvard.edu/manifests/view/ids:3910535,"Hand-colored etching by unknown artist. Paris, Chez Genty, [early 19th century].",26 x 34.5 cmCD f5 xx,"A similar allegory to 55, with the caption: ""Les mauvais payeurs l'ont tué."" Pictured are an artist, a musician, and a soldier, who have killed another man, lying at their feet. This image inspired many provincial copies, notably at Épinal.",Speculation and Credit
54,images/3910447.jpg,811a601c-4282-415a-aba1-c13886d30cfd,an image of a building with a tower [SEP],[The Queen of Sheba Bringing Gifts to King Solomon. 1 Kings 10],"Badalocchio, Sisto, 1585-1647, Italian [etcher];Lanfranco, Giovanni, 1582-1647, Italian [artist];Raphael, 1483-1520, Italian [artist]",,"Plate fifty from Historia del Testamento Vecchio dipinta in Roma nel Vaticano da Raffaelle di Urbino, published by Giovanni Orlandini in Rome, 1607. It was comprised of fifty-one etchings (twenty-three by Badalocchio, the others by Giovanni Lanfranco, 1582-1647) after Raphael's frescos in the loggias of the Vatican.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>etching (printing process);<i>Dimensions: </i>13.4 x 18 cm., plate mark",,Biblical events ; queens ; kings ; gifts ; human figures ; coins,etchings,,Coin and Conscience catalog 27,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Orlandini, Giovanni, publisher, early 17th century, Italian [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CC i1",,,1607,olvwork308283,"<a href=""http://id.lib.harvard.edu/via/olvwork308283/catalog"">http://id.lib.harvard.edu/via/olvwork308283/catalog</a>",HVD - Images,4084839,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308283&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836668?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,57,"Die Wind Kauffer, werden mit Wind bezahlt, und finden sich auf die letzst betrogen",https://iiif.lib.harvard.edu/manifests/view/ids:3910537,"Etching and engraving by unknown artist. [n.p., ca. 1720].",29.7 x 19.3 cmCD g19 xx,"A rare German version of one of the seventy-four plates usually found in the popular Dutch satirical volume, Het Groote Tafereel der Dwaasheid (The Great Mirror of Folly). It commemorates the period of speculative mania which swept France, England, and Holland in the year 1720. Pictured here is the inner court of the old Amsterdam exchange (see 66), where distraught shareholders are calling out, ""I am ruined; Who will loan me money? I am still living on hope; I cannot sleep,"" etc. The term ""Wind-Handel"" was often used satirically to connote the flimsiness of the stocks being traded.",Speculation and Credit
55,images/3910453.jpg,897f2fcc-ad5b-4146-a618-1814161d5ad4,an image of a man in a black and white dress [SEP],"[Jan Uytenbogaert, 'The Goldweigher.']","Rembrandt van Rijn, 1606-1669, Dutch [etcher]",Second state.,"Uytenbogaert was the Receiver General in Amsterdam for the state of Holland. He made the first payment on Rembrandt's new house in 1639, since one of his clients owed the artist money for two paintings. Rembrandt probably did this portrait in thanks for Uytenbogaert's generosity.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>etching (printing process);<i>Materials/Techniques: </i>drypoint;<i>Dimensions: </i>24.5 x 20.8 cm., plate mark",,portraits ; money ; gold ; scales (weighing devices) ; bags (containers) ; account books ; people,etchings,,Coin and Conscience catalog 15,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CA n4 x",,,1639,olvwork308268,"<a href=""http://id.lib.harvard.edu/via/olvwork308268/catalog"">http://id.lib.harvard.edu/via/olvwork308268/catalog</a>",HVD - Images,4086304,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308268&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836669?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",Lavrate,http://www.wikidata.org/entity/Q3047890,58,Une Assemblée d'Actionnaires,https://iiif.lib.harvard.edu/manifests/view/ids:3910539,"Hand-colored lithograph, signed ""Lavrate."" [France, 19th century].",28 x 37.5 cmCD f8 xxx,"A meeting of shareholders, all of whom have animal bodies and human heads. The officers in charge have animal heads and human bodies.",Speculation and Credit
56,images/3910457.jpg,cc7d63b1-d890-488e-99f4-d1721a0d591d,an image of a woman in a dress and a man in a hat on a horse [SEP],Die Hamburger Börse. [the old exchange],"Geissler, Johann Martin Friedrich, 1778-1853, German [engraver (printmaker)]",,"The earliest exchange in Hamburg opened in 1558, and was greatly enlarged during the years 1577-83, 1669, and the following century. It was destroyed in the great Hamburg fire of 1842. Fortunately, construction of a new exchange building on the Adolphsplatz had already begun in 1839, and was dedicated in 1841. It was enlarged several times during the remainder of the nineteenth century.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>10.8 x 18.8 cm., plate mark",,historic buildings ; stock exchanges ; commercial buildings ; plazas ; pedestrians ; trees ; statues ; clock towers,engravings,,Coin and Conscience catalog 70,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Hamburger Börse, Hamburg, Germany [subject]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School AE g11 x",,,1822,olvwork308332,"<a href=""http://id.lib.harvard.edu/via/olvwork308332/catalog"">http://id.lib.harvard.edu/via/olvwork308332/catalog</a>",HVD - Images,4084129,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308332&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836670?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Roehn, Adolphe', 'Chollet, Antoin Joseph']","['http://www.wikidata.org/entity/Q23939409', 'http://www.wikidata.org/entity/Q2824901']",59,J'ai Perdu!,https://iiif.lib.harvard.edu/manifests/view/ids:3910541,"Engraving by Antoin Joseph Chollet (b. 1793), after Adolphe Roehn (1780–1867). Paris, Chez Chaillou-Potrelle; Chez Roehn, 1824.",56 x 42.8 cmCE f3 xxx,"A poor, pregnant woman with three small children holds a losing lottery ticket in her hand.",Speculation and Credit
57,images/3910443.jpg,ab8dff01-a702-4dad-9266-e2bcfcbb83fe,an image of a man being taken from a bed [SEP],[The Unhappy Lot of the Rich],"Galle, Philip, 1537-1612, Flemish [engraver];Heemskerck, Martin van, 1498-1574, Dutch [artist]",First state.,"Plate four of his series of six engravings after Heemskerck with this title. Depiction of the qualities that accompany money: Queen Money's car is drawn by Danger and Fear, while Robbery hides under her cloak. She is followed by Folly, Envy, Theft, and the Entire Populace. Printed in Antwerp.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>17 x 23 cm., plate mark",,allegories ; processions ; carriages and carts ; queens ; money ; thieves ; cornucopias ; personification ; moneybags,engravings,Flemish,Coin and Conscience catalog 2,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF b11",,,1563,olvwork308226,"<a href=""http://id.lib.harvard.edu/via/olvwork308226/catalog"">http://id.lib.harvard.edu/via/olvwork308226/catalog</a>",HVD - Images,4089938,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308226&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836671?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","Kilian, Wolfgang",http://www.wikidata.org/entity/Q998339,60,Karl Fugger,https://iiif.lib.harvard.edu/manifests/view/ids:3910543,"Engraving by Wolfgang Kilian (1581–1662). [Augsburg, ca. 1620].",15 x 11 cmF g2,"A member of the powerful German family of merchant princes descended from Hans Fugger, a fourteenth century weaver. The Fugger dynasty acquired its fortune through trade and banking, becoming the wealthiest family in Europe in the sixteenth century. Its decline paralleled that of the Hapsburg monarchy, whose wars they financed. (Plate 128 from Custos, Domenik. Contrafehe der Herrn Fugger . . . 2nd ed., 1620.)","Bankers, Financiers, and Statesmen"
58,images/3910523.jpg,6f73e638-4515-409d-9465-dff4c80842e9,an image of a man being a woman [SEP],La Double Tentation.,"Mieris the elder, Frans van, 1635-1681, Dutch [artist];Du Mesnil, Elie, b. 1726 or 28 [engraver]",,"""Gravé d'apres le tableau original de même grandeur qui se trouve dans la galerie de S.E.M. le Comte de Brühl, Premier ministre de sa Majesté le Roi de Pologne, Electeur de Saxe."" A woman is tempted by an old man who tries to seduce her with money.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>35.5 x 27 cm., plate mark",,male figures ; moneybags ; bedrooms ; female figures ; elderly ; temptation,engravings,,Coin and Conscience catalog 40,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CA f2 xx",,,18th century,olvwork308300,"<a href=""http://id.lib.harvard.edu/via/olvwork308300/catalog"">http://id.lib.harvard.edu/via/olvwork308300/catalog</a>",HVD - Images,4084769,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308300&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836672?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Strauch, Georg', 'Kohl, Andrews']","['http://www.wikidata.org/entity/Q30303204', 'http://www.wikidata.org/entity/Q18511523']",61,Georg Fussel (b. 1601),https://iiif.lib.harvard.edu/manifests/view/ids:3910545,"Engraving by Andreas Kohl (1624–57), after Georg Strauch (1613–75). [Nürnberg, ca. 1654].",18.5 x 13.5 cmF g5,"The Bancho Publico in Nürnberg was one of the oldest banks in Germany, founded in 1621, and in operation until 1827. Fussel was its banker from 1654 to 1674.","Bankers, Financiers, and Statesmen"
59,images/3910537.jpg,d04b144f-b22e-48a1-9b51-f10a7456aca1,an image of a woman with a dog [SEP],[Caricature of Louis-Philippe and Guizot],,,"Print by unknown artist. Louis-Philippe and Guizot stealing money from the ""trésor public."";<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>lithography;<i>Dimensions: </i>25.5 x 19 cm., image","Inscription: Ai! donc Guizot tu ne vas pas fainéant, ; Est ce que vous ne trouvez pas qu’il y en a assez? ; Imbécille!!! tant qu’il y en aura vas-donc.",caricatures ; kings and rulers ; thieves ; treasuries ; gold ; coin hoards ; political cartoons ; satire (artistic device),lithographs,French,Coin and Conscience catalog 46,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Gosselin, ca. 1840 [publisher];Guizot, François Pierre Guillaume, 1787-1874, French [subject];Louis Philippe, 1773-1850, French [subject]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School DA f14 x",,,184?,olvwork308306,"<a href=""http://id.lib.harvard.edu/via/olvwork308306/catalog"">http://id.lib.harvard.edu/via/olvwork308306/catalog</a>",HVD - Images,4089963,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308306&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836673?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,62,Sir Thomas Gresham (1519?–79),https://iiif.lib.harvard.edu/manifests/view/ids:3910547,"Engraving and aquatint by unknown artist. London, Published by N. Smith, June 10, 1793.",22.5 x 17.5 cmF gb4 x,"Gresham is known as the founder of the Royal Exchange and of Gresham College, London. As the royal financial agent in Antwerp, he was shrewd in discharging the debts of the crown, and negotiating new loans from the wealthy families of Europe. He also amassed a great personal fortune as a banker, merchant, and mercer.","Bankers, Financiers, and Statesmen"
60,images/3910481.jpg,e8f54770-36dc-499d-979a-e898b455daa3,an image of a building with a boat in the water [SEP],A View of the Royal Exchange London. [second exchange],"Bowles, Thomas, ca. 1712 - after 1753, British [engraver (printmaker)];Sayer, Robert, 1725-1794 [distributor]",,"The first Royal Exchange opened in 1567 and was destroyed in the London fire of 1666. The second Royal Exchange opened in 1669 and was again destroyed by fire in 1838. The foundation of the third Royal Exchange was laid in 1842, and the building was opened on Jan. 1, 1845.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Materials/Techniques: </i>etching (printing process);<i>Dimensions: </i>26 x 40 cm., plate mark",,"<i>Place: </i>Stock Exchange, London, England ; <i>Place: </i>Royal Exchange, London, England ; historic buildings ; stock exchanges ; street life ; horse-drawn vehicles ; architecture",etchings;engravings,,Coin and Conscience catalog 68,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation.</a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School AE gb2 xxx",,,1751,olvwork308330,"<a href=""http://id.lib.harvard.edu/via/olvwork308330/catalog"">http://id.lib.harvard.edu/via/olvwork308330/catalog</a>",HVD - Images,4088527,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308330&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836674?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","Hainzelman, Johann",http://www.wikidata.org/entity/Q33134321,63,Philippe Du Four,https://iiif.lib.harvard.edu/manifests/view/ids:3910549,"Designed and engraved by Johann Hainzelman (1641–93). [Paris], 1682.",23.5 x 18 cmF f1 x,"Du Four was Counselor and Secretary to the king, Treasurer General of France, and President of the Bureau des Finances in Paris.","Bankers, Financiers, and Statesmen"
61,images/3910495.jpg,99e166e2-78ba-4de5-ab6b-d185856b68be,an image of a man and woman in a circle [SEP],La Poire Tapée.,,,"Lithograph of unknown artist. A pear-headed Louis-Philippe runs from an angry crowd while money falls out of a bag he carries. The title is a play on words—it can mean a pear that has been dried in the oven, or it can refer to the slang meaning of ""taper,"" to borrow money from someone.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>lithography;<i>Dimensions: </i>20 x 16 cm., image",,caricatures ; political cartoons ; kings and rulers ; thieves ; bags (containers) ; gold ; coin hoards ; satire (artistic device),lithographs,,Coin and Conscience catalog 47,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Aubert (Firm), publishers [publisher];Louis Philippe, 1773-1850, French [subject]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School DA f13 x",,,ca. 1848,olvwork308307,"<a href=""http://id.lib.harvard.edu/via/olvwork308307/catalog"">http://id.lib.harvard.edu/via/olvwork308307/catalog</a>",HVD - Images,4087147,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308307&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836675?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Schenk, Pieter', 'Schenk, Leonard']","['http://www.wikidata.org/entity/Q78163', 'http://www.wikidata.org/entity/Q29545626']",64,John Law (1671–1729),https://iiif.lib.harvard.edu/manifests/view/ids:3910551,"Engraving by Leonard Schenk (fl. 1715–46). Pieter Schenk (b. 1660), ""exc."" Amsterdam, [ca. 1719].",27.5 x 18 cmF f30 x,"A Scottish financier who became Controller General of Finances of France, Law is mainly remembered as the founder of the ill-fated Mississippi Company. He merged this huge stock company with the royal bank and took over the public debt and administration of revenue. In 1720, a rash of speculation in land swept France, setting off frenzied selling at high profits. When the bubble burst, thousands of investors went bankrupt, and Law fled the country in disgrace.","Bankers, Financiers, and Statesmen"
